id,name,title,category,organization,last_updated,tags,portal,location,source_url,harvested_at,notes
ggkv-mbrj,Active Businesses Since 2017,Active Businesses Since 2017,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/ggkv-mbrj,2026-04-03T22:10:41.332327+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
p65d-3nij,LACERS Active Membership Totals by Fiscal Year,LACERS Active Membership Totals by Fiscal Year,,LACERS,2025-01-09T23:14:57.000Z,,data.lacity.org,,https://data.lacity.org/d/p65d-3nij,2026-04-03T22:10:42.684416+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
xdjq-3qi6,elec_opendata,elec_opendata,,,2024-04-10T19:09:31.000Z,,data.lacity.org,,https://data.lacity.org/d/xdjq-3qi6,2026-04-03T22:10:43.438232+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
u7aw-ramn,elec,elec,,,2024-04-10T19:09:31.000Z,,data.lacity.org,,https://data.lacity.org/d/u7aw-ramn,2026-04-03T22:10:44.145819+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ve89-9cpi,over 500k 2016,over 500k 2016,,LADBS,2025-01-29T02:58:47.000Z,,data.lacity.org,,https://data.lacity.org/d/ve89-9cpi,2026-04-03T22:10:45.021932+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ci3m-f23k,LAHD Property Look-Up for Tenant Buyout Cases,LAHD Property Look-Up for Tenant Buyout Cases,,,2025-09-16T15:40:21.000Z,,data.lacity.org,,https://data.lacity.org/d/ci3m-f23k,2026-04-03T22:10:45.875346+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
igwd-suac,Permit with GA,Permit with GA,,LADBS,2025-01-29T02:53:17.000Z,,data.lacity.org,,https://data.lacity.org/d/igwd-suac,2026-04-03T22:10:47.080457+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
25ih-9e9q,City Covered Payroll Historic Trend,City Covered Payroll Historic Trend,,LACERS,2025-01-09T23:14:57.000Z,,data.lacity.org,,https://data.lacity.org/d/25ih-9e9q,2026-04-03T22:10:47.895368+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
q3kc-wj3g,PublicArts,PublicArts,,Port of Los Angeles,2024-04-10T19:09:26.000Z,,data.lacity.org,,https://data.lacity.org/d/q3kc-wj3g,2026-04-03T22:10:48.886276+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
8mwm-e4ge,PPD100boundary,PPD100boundary,,LADOT,2024-12-02T20:35:16.000Z,,data.lacity.org,,https://data.lacity.org/d/8mwm-e4ge,2026-04-03T22:10:49.967846+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
wn65-h6pe,elec853_opendata,elec853_opendata,,,2024-04-10T19:09:29.000Z,,data.lacity.org,,https://data.lacity.org/d/wn65-h6pe,2026-04-03T22:10:50.726596+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
wv6n-4cxq,Average Health Subsidy Under 65 and Over 65 with Medicare Part A & B,Average Health Subsidy Under 65 and Over 65 with Medicare Part A & B,,LACERS,2025-01-09T23:14:57.000Z,,data.lacity.org,,https://data.lacity.org/d/wv6n-4cxq,2026-04-03T22:10:51.725637+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
6y3z-uq6v,Pension Liability and Percent Funded,Pension Liability and Percent Funded,,LACERS,2025-01-09T23:14:57.000Z,,data.lacity.org,,https://data.lacity.org/d/6y3z-uq6v,2026-04-03T22:10:52.746001+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
im69-zvh3,PPD149Boundary,PPD149Boundary,,LADOT,2024-12-02T20:35:16.000Z,,data.lacity.org,,https://data.lacity.org/d/im69-zvh3,2026-04-03T22:10:53.567275+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
v99h-ava7,Trey - 3778 Harvard,Trey - 3778 Harvard,,LADBS,2025-01-17T00:11:59.000Z,,data.lacity.org,,https://data.lacity.org/d/v99h-ava7,2026-04-03T22:10:54.798806+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
vpax-89xu,LAHD Property Look-Up for Landlord Declaration Cases,LAHD Property Look-Up for Landlord Declaration Cases,,Los Angeles Housing,2026-01-07T20:04:59.000Z,,data.lacity.org,,https://data.lacity.org/d/vpax-89xu,2026-04-03T22:10:55.716687+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ptg6-yf4f,CD14 Businesses,CD14 Businesses,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/ptg6-yf4f,2026-04-03T22:10:56.786282+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
n9x9-zisb,LAHD Property Look-Up for Case Analysis Cases,LAHD Property Look-Up for Case Analysis Cases,,Los Angeles Housing Department,2025-09-16T15:44:37.000Z,,data.lacity.org,,https://data.lacity.org/d/n9x9-zisb,2026-04-03T22:10:57.771374+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
mvi7-a465,Trips Per Day (July 2016 - March 2017),Trips Per Day (July 2016 - March 2017),,,2020-11-30T17:11:42.000Z,,data.lacity.org,,https://data.lacity.org/d/mvi7-a465,2026-04-03T22:10:58.546121+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
dftx-3sna,Nail Salons (Active/Inactive) - Based on Listing of All Businesses,Nail Salons (Active/Inactive) - Based on Listing of All Businesses,,Office of Finance,2026-03-16T16:21:23.000Z,,data.lacity.org,,https://data.lacity.org/d/dftx-3sna,2026-04-03T22:10:59.949971+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
53vd-rxpe,CD14 Businesses,CD14 Businesses,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/53vd-rxpe,2026-04-03T22:11:00.903568+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
pvh8-3hn9,Untitled Visualization - Based on DWP - Percentage Of Water Purchased From MWD  Each Fiscal Year,Untitled Visualization - Based on DWP - Percentage Of Water Purchased From MWD  Each Fiscal Year,,,2020-11-30T17:20:36.000Z,,data.lacity.org,,https://data.lacity.org/d/pvh8-3hn9,2026-04-03T22:11:02.093067+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
bmfg-63ex,2021-2022 Incremental Changes,2021-2022 Incremental Changes,,,2021-08-06T18:08:42.000Z,,data.lacity.org,,https://data.lacity.org/d/bmfg-63ex,2026-04-03T22:11:02.929838+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
hyye-99r2,Cars and Business,Cars and Business,,,2020-11-30T17:25:12.000Z,,data.lacity.org,,https://data.lacity.org/d/hyye-99r2,2026-04-03T22:11:03.712316+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
xg2v-fq9p,Total Number of Beneficiaries by Classification,Total Number of Beneficiaries by Classification,,LACERS,2025-01-09T23:14:57.000Z,,data.lacity.org,,https://data.lacity.org/d/xg2v-fq9p,2026-04-03T22:11:04.705469+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
jktk-4pit,PPD76Boundary,PPD76Boundary,,LADOT,2024-12-02T20:35:16.000Z,,data.lacity.org,,https://data.lacity.org/d/jktk-4pit,2026-04-03T22:11:05.528613+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
7yz2-7pez,2021-2022 Positions,2021-2022 Positions,,City of LA,2021-08-06T18:09:42.000Z,,data.lacity.org,,https://data.lacity.org/d/7yz2-7pez,2026-04-03T22:11:07.262135+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
x3nt-5eea,PPD163Boundary,PPD163Boundary,,LADOT,2024-12-02T20:35:16.000Z,,data.lacity.org,,https://data.lacity.org/d/x3nt-5eea,2026-04-03T22:11:07.960766+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
mt59-3xzr,2025 Registered Foreclosure Properties Map,2025 Registered Foreclosure Properties Map,,,2026-01-27T21:54:59.000Z,,data.lacity.org,,https://data.lacity.org/d/mt59-3xzr,2026-04-03T22:11:08.699056+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
jfsd-27ab,2022 Mayoral Race: Campaign Fundraising,2022 Mayoral Race: Campaign Fundraising,,,2026-04-03T14:02:27.000Z,,data.lacity.org,,https://data.lacity.org/d/jfsd-27ab,2026-04-03T22:11:09.652896+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
rg5w-ui4c,Spring_Main_Pilot_Meter_Policies_20150515,Spring_Main_Pilot_Meter_Policies_20150515,,LA DOT,2024-04-10T19:09:29.000Z,,data.lacity.org,,https://data.lacity.org/d/rg5w-ui4c,2026-04-03T22:11:10.370985+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
fgtv-xbci,Spring_Main_Pilot_SignsBeacons_20150603,Spring_Main_Pilot_SignsBeacons_20150603,,,2024-04-10T19:09:20.000Z,,data.lacity.org,,https://data.lacity.org/d/fgtv-xbci,2026-04-03T22:11:11.340263+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
rwwd-gr2c,City of Los Angeles Youth Programs 2023-2024,City of Los Angeles Youth Programs 2023-2024,,Youth Development Department,2026-01-09T22:44:55.000Z,,data.lacity.org,,https://data.lacity.org/d/rwwd-gr2c,2026-04-03T22:11:12.112098+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
cr8f-uc4j,LAHD Propery Look-Up for Violations,LAHD Propery Look-Up for Violations,,Los Angeles Housing,2025-12-29T17:20:28.000Z,,data.lacity.org,,https://data.lacity.org/d/cr8f-uc4j,2026-04-03T22:11:12.960353+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
xkat-wygu,Creative Artists in 90026,Creative Artists in 90026,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/xkat-wygu,2026-04-03T22:11:13.732011+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
vnny-4ieh,Mortgage Denials Reasons 2018-2021,Mortgage Denials Reasons 2018-2021,,CFPB,2022-07-29T01:23:29.000Z,,data.lacity.org,,https://data.lacity.org/d/vnny-4ieh,2026-04-03T22:11:14.561183+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
yhrt-wk8c,elec_opendata,elec_opendata,,LA Country Registrar,2024-04-10T19:09:18.000Z,,data.lacity.org,,https://data.lacity.org/d/yhrt-wk8c,2026-04-03T22:11:15.348491+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
t7bh-zmwj,PPD118Boundary,PPD118Boundary,,LADOT,2024-12-02T20:35:16.000Z,,data.lacity.org,,https://data.lacity.org/d/t7bh-zmwj,2026-04-03T22:11:31.019913+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
4p38-zay2,elec_opendata964,elec_opendata964,,LA County Registrar,2024-04-10T19:09:27.000Z,,data.lacity.org,,https://data.lacity.org/d/4p38-zay2,2026-04-03T22:11:32.012799+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
nekp-vn63,LA_Congressional_Districts,LA_Congressional_Districts,,,2024-04-10T19:09:23.000Z,,data.lacity.org,,https://data.lacity.org/d/nekp-vn63,2026-04-03T22:11:32.977960+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
irq4-ev2w,2021-2022 Revenue,2021-2022 Revenue,,,2024-04-23T22:32:49.000Z,,data.lacity.org,,https://data.lacity.org/d/irq4-ev2w,2026-04-03T22:11:33.732803+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
6n5x-dymz,PPD103Boundary,PPD103Boundary,,LADOT,2024-12-02T20:35:16.000Z,,data.lacity.org,,https://data.lacity.org/d/6n5x-dymz,2026-04-03T22:11:34.583403+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
c8qb-4yih,Rate of Mortgage Denials Disaggregated by Race and Occupancy Type in 2021,Rate of Mortgage Denials Disaggregated by Race and Occupancy Type in 2021,,Federal Financial Institutions Examination Council,2022-08-05T16:56:26.000Z,,data.lacity.org,,https://data.lacity.org/d/c8qb-4yih,2026-04-03T22:11:35.639587+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
qwem-tyir,PPD32Boundary,PPD32Boundary,,LADOT,2024-12-02T20:35:16.000Z,,data.lacity.org,,https://data.lacity.org/d/qwem-tyir,2026-04-03T22:11:36.362115+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
fu5d-hqhx,City Contribution to Retirement and Healthcare Pensions with Total,City Contribution to Retirement and Healthcare Pensions with Total,,LACERS,2025-01-09T23:14:57.000Z,,data.lacity.org,,https://data.lacity.org/d/fu5d-hqhx,2026-04-03T22:11:37.416757+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
hwwb-ku38,2021-2022 General Fund Revenue,2021-2022 General Fund Revenue,,,2021-08-06T18:09:38.000Z,,data.lacity.org,,https://data.lacity.org/d/hwwb-ku38,2026-04-03T22:11:38.392446+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
bwcb-b3s5,Rate of Mortgage Denials Disaggregated by Race and Purpose of Loan in 2021,Rate of Mortgage Denials Disaggregated by Race and Purpose of Loan in 2021,,Federal Financial Institutions Examination Council,2022-08-05T16:49:04.000Z,,data.lacity.org,,https://data.lacity.org/d/bwcb-b3s5,2026-04-03T22:11:39.234488+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
k7nn-b2ep,LAPD NIBRS Offenses Dataset 2026 to Present,LAPD NIBRS Offenses Dataset 2026 to Present,,Los Angeles Police Department,2026-03-26T17:34:12.000Z,,data.lacity.org,,https://data.lacity.org/d/k7nn-b2ep,2026-04-03T22:11:40.175574+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
2cy6-i7zn,MyLA311 Cases 2026,MyLA311 Cases 2026,,City of Los Angeles - Information Technology Agency,2026-04-03T20:00:04.000Z,,data.lacity.org,,https://data.lacity.org/d/2cy6-i7zn,2026-04-03T22:11:41.088805+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
